Reference_Species	Query_Species	dN	dS	dNdS	Reference_Gene	Query_gene
bdis_cds	bdis_cds	0.2243	3.4928	0.0642	Bradi1g33260	Bradi4g00987
bdis_cds	bdis_cds	0.0245	1.2725	0.0193	Bradi1g62930	Bradi1g17970
bdis_cds	bdis_cds	0.2376	0.2801	0.8483	Bradi3g21705	Bradi1g23455
bdis_cds	bdis_cds	0.5410	0.7113	0.7606	Bradi4g23380	Bradi2g12067
bdis_cds	bdis_cds	0.0403	0.1558	0.2585	Bradi2g51276	Bradi2g51272
bdis_cds	bdis_cds	0.0111	0.7971	0.0139	Bradi3g14980	Bradi5g22295
bdis_cds	bdis_cds	0.0098	0.3209	0.0306	Bradi5g23150	Bradi5g23174
bdis_cds	bdis_cds	0.1975	0.2781	0.7101	Bradi3g48800	Bradi3g48770
bdis_cds	bdis_cds	0.1789	0.7507	0.2383	Bradi4g41300	Bradi4g41320
bdis_cds	bdis_cds	0.0890	0.1650	0.5396	Bradi2g06340	Bradi2g06360
bdis_cds	bdis_cds	0.0409	0.2810	0.1457	Bradi1g34842	Bradi2g00423
bdis_cds	bdis_cds	0.4875	1.1574	0.4212	Bradi2g56710	Bradi4g21800
bdis_cds	bdis_cds	0.4974	1.0885	0.4570	Bradi3g14250	Bradi2g15630
bdis_cds	bdis_cds	0.1174	0.2044	0.5741	Bradi2g43744	Bradi3g59627
bdis_cds	bdis_cds	0.0369	0.0346	1.0656	Bradi4g15500	Bradi4g16767
bdis_cds	bdis_cds	0.1162	1.4060	0.0827	Bradi1g61270	Bradi1g20400
bdis_cds	bdis_cds	0.3578	0.4548	0.7868	Bradi4g40420	Bradi4g40430
bdis_cds	bdis_cds	0.1179	0.0945	1.2473	Bradi2g15220	Bradi2g15200
bdis_cds	bdis_cds	0.0803	0.3474	0.2312	Bradi2g02755	Bradi5g18350
bdis_cds	bdis_cds	0.0852	1.3722	0.0621	Bradi3g10650	Bradi2g31640
bdis_cds	bdis_cds	0.1180	0.5354	0.2203	Bradi4g21970	Bradi4g21990
bdis_cds	bdis_cds	0.0748	0.8281	0.0903	Bradi3g60155	Bradi4g23631
bdis_cds	bdis_cds	0.0278	0.0825	0.3364	Bradi3g42500	Bradi3g42480
bdis_cds	bdis_cds	0.1121	0.6812	0.1646	Bradi2g18400	Bradi3g20603
bdis_cds	bdis_cds	0.1279	2.4472	0.0523	Bradi2g50290	Bradi2g46277
bdis_cds	bdis_cds	0.0053	0.1661	0.0321	Bradi3g38917	Bradi2g53220
bdis_cds	bdis_cds	0.0648	1.8891	0.0343	Bradi1g60642	Bradi1g21221
bdis_cds	bdis_cds	0.0814	0.4198	0.1938	Bradi1g30026	Bradi1g30032
bdis_cds	bdis_cds	0.0356	1.2030	0.0296	Bradi1g21630	Bradi1g60160
bdis_cds	bdis_cds	0.5376	0.4012	1.3399	Bradi1g63910	Bradi4g25717
bdis_cds	bdis_cds	0.0517	0.1407	0.3677	Bradi2g14710	Bradi2g14700
bdis_cds	bdis_cds	0.0138	0.0123	1.1240	Bradi4g12025	Bradi4g12018
bdis_cds	bdis_cds	0.2806	0.9418	0.2980	Bradi1g78165	Bradi4g21743
bdis_cds	bdis_cds	0.0010	1.0123	0.0010	Bradi1g26010	Bradi1g28750
bdis_cds	bdis_cds	0.1307	0.8046	0.1625	Bradi3g15420	Bradi1g55490
bdis_cds	bdis_cds	0.3672	0.7840	0.4683	Bradi5g14170	Bradi1g10500
bdis_cds	bdis_cds	0.1619	1.3238	0.1223	Bradi2g28254	Bradi4g09257
bdis_cds	bdis_cds	0.0250	1.9999	0.0125	Bradi4g42980	Bradi3g49330
bdis_cds	bdis_cds	0.1239	1.1587	0.1069	Bradi4g43037	Bradi4g26530
bdis_cds	bdis_cds	0.2408	1.0180	0.2366	Bradi4g32230	Bradi3g46430
bdis_cds	bdis_cds	0.7400	0.5622	1.3163	Bradi5g18430	Bradi1g74820
bdis_cds	bdis_cds	0.0323	0.2637	0.1225	Bradi2g24440	Bradi2g24430
bdis_cds	bdis_cds	0.1855	0.3289	0.5640	Bradi4g16256	Bradi1g47720
bdis_cds	bdis_cds	0.3141	0.2671	1.1758	Bradi1g45255	Bradi2g60830
bdis_cds	bdis_cds	0.1618	1.0280	0.1574	Bradi4g33350	Bradi3g39360
bdis_cds	bdis_cds	0.6195	0.5599	1.1064	Bradi4g43030	Bradi1g31400
bdis_cds	bdis_cds	0.2753	0.5874	0.4687	Bradi1g59080	Bradi2g43797
bdis_cds	bdis_cds	0.4111	0.5149	0.7985	Bradi4g12785	Bradi3g34967
bdis_cds	bdis_cds	0.0630	1.3021	0.0484	Bradi2g18820	Bradi2g48430
bdis_cds	bdis_cds	0.0755	0.1331	0.5670	Bradi5g20265	Bradi5g20260
bdis_cds	bdis_cds	0.0146	0.0704	0.2081	Bradi2g00792	Bradi4g38575
bdis_cds	bdis_cds	0.0037	0.0000	99.0000	Bradi1g13516	Bradi1g13514
bdis_cds	bdis_cds	0.2544	0.3941	0.6455	Bradi3g33420	Bradi3g50581
bdis_cds	bdis_cds	0.0608	0.3341	0.1818	Bradi2g38910	Bradi2g38947
bdis_cds	bdis_cds	0.0132	0.7557	0.0175	Bradi3g14730	Bradi3g14750
bdis_cds	bdis_cds	0.6057	0.7123	0.8504	Bradi3g39626	Bradi1g30570
bdis_cds	bdis_cds	0.1611	1.3928	0.1157	Bradi3g22887	Bradi1g67942
bdis_cds	bdis_cds	0.3352	0.3394	0.9877	Bradi3g57880	Bradi1g46110
bdis_cds	bdis_cds	0.2615	0.9499	0.2754	Bradi1g26380	Bradi4g36761
bdis_cds	bdis_cds	0.2136	1.1661	0.1832	Bradi1g14486	Bradi4g02940
bdis_cds	bdis_cds	0.2423	1.1908	0.2035	Bradi3g51850	Bradi3g32150
bdis_cds	bdis_cds	0.2143	2.0035	0.1070	Bradi3g22340	Bradi1g42630
bdis_cds	bdis_cds	0.4693	0.9792	0.4793	Bradi3g27630	Bradi3g45620
bdis_cds	bdis_cds	0.1645	0.2123	0.7748	Bradi4g12810	Bradi3g61000
bdis_cds	bdis_cds	0.3039	0.1886	1.6113	Bradi3g05090	Bradi3g05071
bdis_cds	bdis_cds	0.5027	0.8594	0.5849	Bradi4g22653	Bradi4g22656
bdis_cds	bdis_cds	0.1253	0.6624	0.1891	Bradi4g26180	Bradi4g22637
bdis_cds	bdis_cds	0.1993	0.8692	0.2293	Bradi1g44560	Bradi3g59730
bdis_cds	bdis_cds	0.1799	1.7593	0.1023	Bradi4g45037	Bradi1g16580
bdis_cds	bdis_cds	0.2033	0.6298	0.3228	Bradi2g12850	Bradi2g12880
bdis_cds	bdis_cds	0.0552	0.8287	0.0667	Bradi2g60590	Bradi2g60580
bdis_cds	bdis_cds	0.7919	0.4399	1.8002	Bradi3g42252	Bradi1g38813
bdis_cds	bdis_cds	0.2845	2.5682	0.1108	Bradi5g27360	Bradi1g51390
bdis_cds	bdis_cds	0.5486	0.5450	1.0066	Bradi3g09690	Bradi3g55200
bdis_cds	bdis_cds	0.1299	0.8774	0.1480	Bradi4g33020	Bradi3g38990
bdis_cds	bdis_cds	0.1155	2.9759	0.0388	Bradi5g21930	Bradi3g14260
bdis_cds	bdis_cds	0.1274	0.1985	0.6416	Bradi4g09312	Bradi4g09621
bdis_cds	bdis_cds	0.0955	0.7538	0.1267	Bradi2g18540	Bradi2g48120
bdis_cds	bdis_cds	0.1432	1.3216	0.1083	Bradi3g50050	Bradi5g16910
bdis_cds	bdis_cds	0.3452	1.0838	0.3185	Bradi2g18510	Bradi2g41950
bdis_cds	bdis_cds	0.5967	0.5623	1.0612	Bradi4g17150	Bradi1g71082
bdis_cds	bdis_cds	0.3798	0.4543	0.8361	Bradi4g38970	Bradi3g06740
bdis_cds	bdis_cds	0.1487	0.2772	0.5367	Bradi2g09265	Bradi2g09200
bdis_cds	bdis_cds	0.1580	14.6847	0.0108	Bradi4g09740	Bradi4g09727
bdis_cds	bdis_cds	0.2056	1.1046	0.1861	Bradi5g20130	Bradi3g52260
bdis_cds	bdis_cds	0.2353	1.2984	0.1812	Bradi3g22034	Bradi4g29002
bdis_cds	bdis_cds	0.0241	0.0002	99.0000	Bradi1g28525	Bradi4g16682
bdis_cds	bdis_cds	0.2189	0.9594	0.2282	Bradi1g59290	Bradi1g08240
bdis_cds	bdis_cds	0.4411	0.4585	0.9620	Bradi1g24090	Bradi2g51700
bdis_cds	bdis_cds	0.1279	0.4317	0.2964	Bradi3g02400	Bradi3g02020
bdis_cds	bdis_cds	0.1441	1.4281	0.1009	Bradi2g30437	Bradi2g43917
bdis_cds	bdis_cds	0.0055	0.4710	0.0117	Bradi4g14620	Bradi4g14640
bdis_cds	bdis_cds	0.0875	0.3138	0.2790	Bradi4g09170	Bradi4g09160
bdis_cds	bdis_cds	0.0079	0.0485	0.1628	Bradi4g15745	Bradi2g05777
bdis_cds	bdis_cds	0.0286	0.0922	0.3102	Bradi3g02660	Bradi3g02665
bdis_cds	bdis_cds	0.0846	0.9160	0.0924	Bradi3g13200	Bradi5g27550
bdis_cds	bdis_cds	0.4646	0.5499	0.8448	Bradi3g37110	Bradi1g61180
bdis_cds	bdis_cds	0.1591	0.6579	0.2419	Bradi4g43937	Bradi4g26180
bdis_cds	bdis_cds	0.1177	1.1390	0.1033	Bradi4g01300	Bradi1g13570
bdis_cds	bdis_cds	0.2390	0.6898	0.3464	Bradi3g54120	Bradi1g47400
bdis_cds	bdis_cds	0.2357	0.2576	0.9148	Bradi4g20640	Bradi4g19207
bdis_cds	bdis_cds	0.1962	0.9952	0.1972	Bradi3g36260	Bradi4g29700
bdis_cds	bdis_cds	0.1080	0.6592	0.1639	Bradi1g28211	Bradi4g20790
bdis_cds	bdis_cds	0.1336	0.4387	0.3045	Bradi3g17810	Bradi3g17802
bdis_cds	bdis_cds	0.3949	1.2397	0.3185	Bradi4g16242	Bradi3g51110
bdis_cds	bdis_cds	0.2171	1.4974	0.1450	Bradi5g17640	Bradi5g17630
bdis_cds	bdis_cds	0.2830	1.1819	0.2395	Bradi2g32775	Bradi4g22540
bdis_cds	bdis_cds	0.4113	1.0340	0.3978	Bradi4g39590	Bradi2g61860
bdis_cds	bdis_cds	0.0309	0.0951	0.3250	Bradi4g06530	Bradi4g07080
bdis_cds	bdis_cds	0.3421	0.9443	0.3623	Bradi2g31140	Bradi3g41430
bdis_cds	bdis_cds	0.4717	0.9562	0.4933	Bradi2g54840	Bradi2g57087
bdis_cds	bdis_cds	0.0697	0.3910	0.1784	Bradi4g43290	Bradi4g26500
bdis_cds	bdis_cds	0.0209	0.0126	1.6627	Bradi4g43341	Bradi2g33250
bdis_cds	bdis_cds	0.0684	0.2868	0.2386	Bradi2g14770	Bradi2g14750
bdis_cds	bdis_cds	0.2043	2.3087	0.0885	Bradi2g54900	Bradi2g54890
bdis_cds	bdis_cds	0.1654	0.8483	0.1950	Bradi5g20980	Bradi3g18340
bdis_cds	bdis_cds	0.0207	0.0002	99.0000	Bradi1g01692	Bradi1g05740
bdis_cds	bdis_cds	0.2906	1.0404	0.2793	Bradi1g03245	Bradi1g03146
bdis_cds	bdis_cds	0.6226	0.4548	1.3690	Bradi1g02750	Bradi2g44390
bdis_cds	bdis_cds	0.1620	1.6230	0.0998	Bradi3g49460	Bradi2g40450
bdis_cds	bdis_cds	0.0702	0.1264	0.5555	Bradi4g21636	Bradi4g21644
bdis_cds	bdis_cds	0.0013	1.2719	0.0010	Bradi1g68940	Bradi4g38540
bdis_cds	bdis_cds	0.4799	4.1505	0.1156	Bradi1g22210	Bradi4g06840
bdis_cds	bdis_cds	0.2839	0.3138	0.9045	Bradi2g56240	Bradi2g41856
bdis_cds	bdis_cds	0.0978	0.2562	0.3818	Bradi2g58580	Bradi2g58570
bdis_cds	bdis_cds	0.4329	0.7121	0.6080	Bradi1g15581	Bradi1g32720
bdis_cds	bdis_cds	0.5463	0.5305	1.0298	Bradi3g07110	Bradi5g17990
bdis_cds	bdis_cds	0.1239	0.3363	0.3683	Bradi2g40000	Bradi4g38230
bdis_cds	bdis_cds	0.0871	0.3232	0.2696	Bradi4g42230	Bradi4g25457
bdis_cds	bdis_cds	0.1611	0.3842	0.4193	Bradi3g40745	Bradi3g41290
bdis_cds	bdis_cds	0.1235	1.0439	0.1183	Bradi2g61607	Bradi2g61600
bdis_cds	bdis_cds	0.0380	0.1955	0.1947	Bradi1g37826	Bradi1g37840
bdis_cds	bdis_cds	0.4216	0.3836	1.0991	Bradi3g34721	Bradi3g34727
bdis_cds	bdis_cds	0.0853	0.7413	0.1151	Bradi3g38100	Bradi4g32280
bdis_cds	bdis_cds	0.0364	0.2476	0.1471	Bradi4g29120	Bradi4g29110
bdis_cds	bdis_cds	0.1932	1.3259	0.1457	Bradi5g09617	Bradi5g09610
bdis_cds	bdis_cds	0.2514	0.8682	0.2896	Bradi2g51517	Bradi2g20415
bdis_cds	bdis_cds	0.0107	0.0028	3.8580	Bradi3g35090	Bradi4g28607
bdis_cds	bdis_cds	0.1011	1.8538	0.0545	Bradi4g08325	Bradi5g20295
bdis_cds	bdis_cds	0.3096	1.9890	0.1556	Bradi1g12860	Bradi1g53680
bdis_cds	bdis_cds	0.6447	0.6596	0.9773	Bradi4g13412	Bradi5g10831
bdis_cds	bdis_cds	0.3133	0.1034	3.0304	Bradi2g51190	Bradi2g61910
bdis_cds	bdis_cds	0.0840	0.1515	0.5546	Bradi3g18020	Bradi3g17997
bdis_cds	bdis_cds	0.8345	1.1521	0.7243	Bradi3g03926	Bradi1g13300
bdis_cds	bdis_cds	0.0959	0.7254	0.1322	Bradi2g43910	Bradi2g15520
bdis_cds	bdis_cds	0.5149	0.6736	0.7643	Bradi1g32790	Bradi3g23210
bdis_cds	bdis_cds	0.2791	1.4167	0.1970	Bradi5g26760	Bradi5g26835
bdis_cds	bdis_cds	0.0401	0.1782	0.2252	Bradi1g18815	Bradi1g18810
bdis_cds	bdis_cds	0.0455	0.0407	1.1172	Bradi2g23403	Bradi1g29805
bdis_cds	bdis_cds	0.6117	1.7971	0.3404	Bradi4g37780	Bradi1g14425
bdis_cds	bdis_cds	0.0783	0.5664	0.1383	Bradi2g45950	Bradi2g45940
bdis_cds	bdis_cds	0.0142	0.0252	0.5641	Bradi1g18890	Bradi3g15125
bdis_cds	bdis_cds	0.0049	0.2665	0.0183	Bradi1g74916	Bradi1g74922
bdis_cds	bdis_cds	0.0861	0.2478	0.3475	Bradi2g37592	Bradi2g37580
bdis_cds	bdis_cds	0.5554	0.9671	0.5743	Bradi4g31960	Bradi3g29210
bdis_cds	bdis_cds	0.1699	0.4335	0.3919	Bradi4g30891	Bradi1g54817
bdis_cds	bdis_cds	0.1407	0.5116	0.2749	Bradi2g14680	Bradi3g47140
bdis_cds	bdis_cds	0.1557	0.1962	0.7936	Bradi3g00320	Bradi1g16570
bdis_cds	bdis_cds	0.8308	0.5949	1.3965	Bradi4g19942	Bradi1g42546
bdis_cds	bdis_cds	0.0908	0.1012	0.8977	Bradi1g43040	Bradi1g43060
bdis_cds	bdis_cds	0.0169	0.1169	0.1445	Bradi4g28410	Bradi1g60150
bdis_cds	bdis_cds	0.1311	0.9346	0.1403	Bradi5g22820	Bradi5g22800
bdis_cds	bdis_cds	0.0680	0.0672	1.0120	Bradi4g08475	Bradi3g11407
bdis_cds	bdis_cds	0.2789	1.7908	0.1557	Bradi2g30822	Bradi2g40850
bdis_cds	bdis_cds	0.3534	0.9385	0.3765	Bradi4g03680	Bradi1g70300
bdis_cds	bdis_cds	0.1864	0.6259	0.2977	Bradi5g20607	Bradi3g52547
bdis_cds	bdis_cds	0.2079	3.8789	0.0536	Bradi1g31860	Bradi3g05430
bdis_cds	bdis_cds	0.4636	0.4735	0.9791	Bradi4g42625	Bradi3g52307
bdis_cds	bdis_cds	0.1017	0.2331	0.4366	Bradi4g04101	Bradi4g04060
bdis_cds	bdis_cds	0.4053	1.4711	0.2755	Bradi1g48810	Bradi3g53980
bdis_cds	bdis_cds	0.1511	0.1551	0.9741	Bradi1g54586	Bradi1g54592
bdis_cds	bdis_cds	0.0168	0.1299	0.1294	Bradi4g27797	Bradi1g20527
bdis_cds	bdis_cds	0.1113	0.8939	0.1245	Bradi2g14330	Bradi2g41610
bdis_cds	bdis_cds	0.0817	0.1591	0.5131	Bradi5g11680	Bradi5g11670
bdis_cds	bdis_cds	0.0786	0.6937	0.1133	Bradi1g30520	Bradi3g06217
bdis_cds	bdis_cds	0.6227	0.9257	0.6727	Bradi5g22090	Bradi3g01570
bdis_cds	bdis_cds	0.3236	1.0409	0.3109	Bradi1g55160	Bradi1g47080
bdis_cds	bdis_cds	0.4241	0.3808	1.1138	Bradi4g40250	Bradi2g32900
bdis_cds	bdis_cds	0.2326	0.6314	0.3683	Bradi4g13403	Bradi4g13420
bdis_cds	bdis_cds	0.3337	0.4892	0.6821	Bradi3g52693	Bradi1g31920
bdis_cds	bdis_cds	0.1359	0.2480	0.5481	Bradi1g01130	Bradi1g01350
bdis_cds	bdis_cds	0.3160	0.4477	0.7057	Bradi1g69955	Bradi1g69940
bdis_cds	bdis_cds	0.1296	1.0465	0.1239	Bradi2g12180	Bradi2g12192
bdis_cds	bdis_cds	0.0744	16.9234	0.0044	Bradi1g75570	Bradi1g74916
bdis_cds	bdis_cds	0.0500	0.1584	0.3155	Bradi4g10675	Bradi4g10641
bdis_cds	bdis_cds	0.0674	0.3067	0.2197	Bradi3g30152	Bradi3g31787
bdis_cds	bdis_cds	0.2131	1.2572	0.1695	Bradi1g49455	Bradi4g36150
bdis_cds	bdis_cds	0.0043	0.2026	0.0214	Bradi2g40807	Bradi2g40800
bdis_cds	bdis_cds	0.8425	0.7961	1.0582	Bradi1g34510	Bradi3g03370
bdis_cds	bdis_cds	0.1158	0.4110	0.2818	Bradi3g35732	Bradi3g35726
bdis_cds	bdis_cds	0.0498	0.1950	0.2556	Bradi1g44385	Bradi1g44380
bdis_cds	bdis_cds	0.4212	1.0191	0.4133	Bradi1g31721	Bradi1g25017
bdis_cds	bdis_cds	0.0254	0.0494	0.5138	Bradi2g47347	Bradi2g47360
bdis_cds	bdis_cds	0.2969	2.9035	0.1022	Bradi2g27912	Bradi4g21834
bdis_cds	bdis_cds	0.3389	0.4848	0.6991	Bradi1g69660	Bradi1g23740
bdis_cds	bdis_cds	0.1412	0.2127	0.6640	Bradi3g54700	Bradi3g54582
bdis_cds	bdis_cds	0.4907	1.1044	0.4443	Bradi2g13297	Bradi1g20737
bdis_cds	bdis_cds	0.0264	0.2227	0.1186	Bradi3g37967	Bradi1g68607
bdis_cds	bdis_cds	0.1052	0.4504	0.2337	Bradi4g00484	Bradi4g00482
bdis_cds	bdis_cds	0.4957	0.3491	1.4201	Bradi3g56380	Bradi5g18640
bdis_cds	bdis_cds	0.1658	0.2407	0.6887	Bradi5g22940	Bradi5g22950
bdis_cds	bdis_cds	0.2139	0.4917	0.4351	Bradi2g62250	Bradi2g62190
bdis_cds	bdis_cds	0.2664	0.6805	0.3914	Bradi1g24510	Bradi3g02400
bdis_cds	bdis_cds	0.2532	0.2624	0.9648	Bradi4g32775	Bradi3g23365
bdis_cds	bdis_cds	0.0841	0.3145	0.2673	Bradi3g61050	Bradi4g12120
bdis_cds	bdis_cds	0.3237	0.2426	1.3343	Bradi3g60443	Bradi4g03005
bdis_cds	bdis_cds	0.5029	0.2588	1.9429	Bradi5g27920	Bradi2g12820
bdis_cds	bdis_cds	0.6113	0.4978	1.2279	Bradi1g05580	Bradi3g14236
bdis_cds	bdis_cds	0.0670	1.3851	0.0483	Bradi1g30550	Bradi1g47767
bdis_cds	bdis_cds	0.6579	1.3020	0.5053	Bradi2g33454	Bradi2g04622
bdis_cds	bdis_cds	0.3472	6.3516	0.0547	Bradi5g02420	Bradi3g60597
bdis_cds	bdis_cds	0.1110	0.3751	0.2960	Bradi3g21050	Bradi3g21060
bdis_cds	bdis_cds	0.2598	2.6527	0.0979	Bradi2g40860	Bradi5g14210
bdis_cds	bdis_cds	0.1566	0.4730	0.3311	Bradi3g42470	Bradi3g42490
bdis_cds	bdis_cds	0.2929	1.3424	0.2182	Bradi2g34460	Bradi2g04180
bdis_cds	bdis_cds	0.2546	0.3324	0.7660	Bradi2g49620	Bradi2g19480
bdis_cds	bdis_cds	0.4380	0.6280	0.6974	Bradi1g69475	Bradi5g09411
bdis_cds	bdis_cds	0.5028	1.2201	0.4121	Bradi1g23200	Bradi1g23213
bdis_cds	bdis_cds	0.3320	0.7881	0.4212	Bradi2g15405	Bradi2g44035
bdis_cds	bdis_cds	0.1695	1.4840	0.1142	Bradi3g07960	Bradi4g09220
bdis_cds	bdis_cds	0.2752	0.9678	0.2844	Bradi3g15473	Bradi3g15457
bdis_cds	bdis_cds	0.5149	0.6105	0.8434	Bradi2g14610	Bradi1g54760
bdis_cds	bdis_cds	0.1899	0.5556	0.3418	Bradi4g37020	Bradi4g37027
bdis_cds	bdis_cds	0.2091	2.1997	0.0950	Bradi2g13740	Bradi1g36090
bdis_cds	bdis_cds	0.3218	1.2573	0.2560	Bradi4g35030	Bradi1g21152
bdis_cds	bdis_cds	0.3027	1.2421	0.2437	Bradi3g37960	Bradi4g31910
bdis_cds	bdis_cds	1.0273	0.6528	1.5738	Bradi5g12515	Bradi5g10412
